DRG Definition,Provider State,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,NH,288,57480.76042,19389.08333,17216.11458
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,UT,298,43269.05369,17382.87584,14505.23826
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,NV,350,98862.83714,18209.04857,15464.17143
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,ME,355,42244.1662,17916.76901,15910.94085
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,WV,413,47457.13075,17262.24939,14444.77966
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,NE,434,59484.5553,17786.46544,14920.96083
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,OR,554,52925.87726,20227.75451,17228.37184
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AR,624,55926.90865,15547.88141,13472.00321
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,MS,628,64022.5,15799.19268,13844.74363
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,KS,648,64036.93673,16644.07562,14663.75772
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IA,649,50944.45609,16845.15871,14819.40832
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CO,666,78234.5961,18074.04204,15385.91892
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CT,716,62822.11313,21495.42318,18485.27933
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,OK,835,61434.76647,17147.08862,14375.98443
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,LA,840,65500.12857,17144.36548,14150.725
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,SC,933,76552.86495,17441.06217,14754.03001
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AZ,1007,78655.40119,18996.75372,16160.65541
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,KY,1021,56031.45739,17433.07248,14705.43095
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,WA,1056,72092.71307,20991.92708,17187.53504
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,WI,1103,56398.82684,18304.66999,15865.16772
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,MN,1126,53043.97869,20257.63943,16748.0444
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AL,1170,70818.5188,15559.17179,13111.10769
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,MD,1204,26683.51163,24931.26412,22685.98837
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,TN,1319,60348.5724,16211.721,13494.36164
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,VA,1408,66918.06321,17848.07031,14675.12003
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,MA,1428,48739.95728,22487.22899,20162.81022
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IN,1435,64912.23275,17462.44251,14907.75192
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,MO,1484,56695.84771,16448.75741,14701.61051
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,GA,1550,62067.75161,16908.59419,14675.85871
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,NJ,1747,111701.3892,18646.22324,16372.6577
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,MI,1803,47749.34054,18559.17804,16260.02219
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,NC,1905,54088.67979,18393.79895,15317.73701
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,OH,2006,62087.08076,17889.56231,14177.65902
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,PA,2430,87567.07819,18772.21934,15065.25967
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IL,2466,73393.6541,19499.89822,15883.89132
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,NY,2705,65328.24067,22603.31682,19420.6281
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,TX,3688,79090.10982,17694.91432,14962.54257
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA,3824,129440.7563,23859.36977,21169.85486
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,FL,3880,96800.31366,16868.63119,14184.05567
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,VT,39,25025.97436,14003.71795,11384.69231
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,HI,48,36653.35417,21416.83333,10311.52083
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,AK,55,54947.70909,17125.78182,14810.05455
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,WY,56,36161.01786,13857.26786,12506.89286
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,RI,65,32190.81538,13416.93846,10561.12308
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,MT,77,30212.46753,10422.20779,9077.779221
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,ME,91,28504.28571,11508.92308,9530.153846
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,SD,91,41919.51648,11587.24176,9745.472527
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,ND,92,27415.54348,10867.56522,9222.619565
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,ID,93,38002.67742,11601.78495,9823.16129
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,NH,103,41379.70874,11940.98058,10122.71845
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,DC,111,47964.00901,14218.01802,10813.74775
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,NV,128,66257.94531,11685.32813,9528.21875
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,UT,136,34100.63971,11304.91176,8095.022059
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,DE,138,36197.52174,12742.57246,9610.123188
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,NM,160,42555.79375,12956.075,10489.26875
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,NE,168,42261.79762,11444.39881,8936.404762
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,WV,181,33097.56906,10675.1105,8290.917127
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,OR,191,36080.09424,12476.06283,10015.13613
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,KS,225,43293.99556,10307.60889,8480.72
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,AR,299,40805.51171,9900.173913,8093.913043
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,IA,315,36671.39365,10423.51111,8363.761905
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,MN,338,34552.13314,13113.64201,10117.80178
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,LA,346,44465.42486,10538.93931,8376.367052
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,CO,348,57251.10057,11647.18966,9468.140805
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,CT,352,41971.26989,14162.06818,11362.64773
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,WI,357,38916.7395,11750.55182,9126.708683
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,WA,383,48525.65274,13239.57702,10189.12272
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,MS,401,39771.18454,10247.6384,8001.294264
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,AZ,403,54257.08437,12801.11414,9849.995037
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,OK,428,39900.57944,10656.65187,8435.883178
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,SC,478,50655.1046,10838.92259,8612.8159
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,KY,479,36467.79958,10859.97704,8570.413361
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,MD,500,19385.388,18171.304,15611.448
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,AL,552,50155.57428,9661.905797,7867.628623
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,MA,618,30982.99676,14488.03883,12504.82524
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,TN,626,40416.45367,10448.90256,8049.784345
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,MO,664,37984.98042,10396.36898,8592.322289
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,IN,710,44624.48451,11348.5493,8598.135211
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,VA,715,45262.86573,11110.59441,8848.618182
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,NJ,722,70392.18698,12386.37119,10115.45152
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,MI,768,30703.83464,11558.61849,9600.454427
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,GA,804,42869.06219,10940.17289,8468.699005
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,OH,871,42684.63261,11396.62227,8511.971297
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,IL,897,50420.94872,12699.50725,9651.526198
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,PA,966,55028.02899,11923.4472,8843.671843
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,NC,992,37540.72077,11621.73891,9126.457661
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,NY,1262,41532.48415,14552.37876,11660.5103
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,TX,1563,51194.55854,11269.5771,8835.824056
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,CA,1626,85456.43727,15322.87454,12578.53752
331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,FL,1691,65164.61502,11058.1508,8521.1644
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,HI,29,23799.89655,11920.72414,9700.034483
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,AK,40,38771.375,12869.175,11710.325
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,WY,44,20314.5,10124.20455,9429.659091
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,VT,66,18917.37879,10278.89394,8860.136364
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,ID,80,19565.3125,7823.9,7154.925
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,ND,81,16559.77778,7928.432099,6870.049383
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,MT,89,19463.66292,8005.494382,6577.516854
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,DC,104,37082.04808,11798.65385,9503.653846
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,SD,104,24632.46154,8336.596154,7376.865385
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,UT,147,19232.40816,8155.931973,6623.77551
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,NE,153,21643.69935,8197.366013,6988.718954
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,DE,165,21195.06667,8899.290909,7500.454545
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,ME,167,15787.98204,8660.916168,7445.994012
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,NH,169,20755.55621,8129.621302,7415.47929
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,OR,170,24938.08824,9247.305882,7936.529412
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,RI,172,23963.44767,9253.482558,8067.383721
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,NM,213,25630.41784,9039.995305,7836.150235
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,NV,214,48104.71028,8422.200935,7288.102804
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,WV,321,17948.28972,7963.208723,6575.233645
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,KS,323,32079.54489,7968.773994,6879.003096
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,AR,329,21854.79635,6968.571429,6231.440729
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,CO,347,33286.73199,8179.357349,7074.123919
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,MS,354,25968.90395,7287.446328,6358.217514
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,LA,409,28023.33741,7724.606357,6430.0978
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,IA,411,19204.24818,7899.182482,6372
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,OK,437,24234.82609,7826.265446,6797.734554
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,CT,495,30212.8101,10676.31111,9056.018182
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,SC,503,33494.29622,8118.2167,6962.578529
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,WA,545,27709.12844,9037.911927,7865.952294
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,WI,591,22919.53299,8325.729272,7070.248731
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,KY,609,21930.21675,8031.804598,6715.399015
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,AL,610,28110.63279,7290.004918,6259.254098
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,MN,624,22245.29647,8900.224359,7705.658654
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,AZ,696,33238.3204,8918.922414,7522.127874
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,TN,784,24191.45663,7309.008929,6338.232143
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,GA,908,25738.98568,7811.393172,6782.274229
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,MO,909,26260.21782,7631.9989,6811.145215
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,MD,972,10476.36831,9782.592593,9006.186214
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,IN,976,24449.60041,7944.933402,6861.11373
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,VA,1064,25015.73026,8276.140038,6802.790414
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,NC,1196,20417.15719,8450.992475,6935.853679
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,NJ,1273,64109.75334,9266.390416,8153.681068
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,MA,1275,17549.22824,10292.14353,9200.836863
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,MI,1359,19805.3142,8659.455482,7548.969831
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,OH,1479,21978.75659,8012.830967,6599.394861
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,PA,1621,35197.80074,8750.845157,6929.579272
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,IL,1901,29440.80011,8500.269858,7332.042609
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,NY,1954,35139.12487,10869.42631,9236.288639
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,TX,2060,35667.31117,8493.497087,6918.58301
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,CA,2405,59148.73888,11119.1605,9726.718503
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,FL,2987,39482.81051,7669.375963,6635.458319
377 - G.I. HEMORRHAGE W MCC,WY,63,32193.50794,15264.30159,13427.4127
377 - G.I. HEMORRHAGE W MCC,AK,70,65270.4,20592.52857,16702.98571
377 - G.I. HEMORRHAGE W MCC,VT,86,24560.95349,14480.67442,13253.10465
377 - G.I. HEMORRHAGE W MCC,MT,134,30285.4403,11534.64179,10585.50746
377 - G.I. HEMORRHAGE W MCC,ID,135,33959,12726.08148,11652.34815
377 - G.I. HEMORRHAGE W MCC,ND,167,28854.67665,12369.46108,11069.23952
377 - G.I. HEMORRHAGE W MCC,SD,167,43448.79641,12594.69461,11307.20359
377 - G.I. HEMORRHAGE W MCC,HI,174,43981.89655,17296.47126,15410.98851
377 - G.I. HEMORRHAGE W MCC,NH,178,37794.90449,13427.18539,11009.03371
377 - G.I. HEMORRHAGE W MCC,RI,205,43098.20976,14375.2439,12970.07805
377 - G.I. HEMORRHAGE W MCC,ME,211,33461.24171,12915.3981,11777.78199
377 - G.I. HEMORRHAGE W MCC,DE,229,33638.51528,14235.9607,12542.03057
377 - G.I. HEMORRHAGE W MCC,DC,232,58078.24569,18358.85776,15184.21121
377 - G.I. HEMORRHAGE W MCC,NM,237,36160.07595,13007.08017,12003.12236
377 - G.I. HEMORRHAGE W MCC,UT,253,33370.72332,12399.34387,10386.17391
377 - G.I. HEMORRHAGE W MCC,NE,271,39649.1107,12667.76753,11205.67159
377 - G.I. HEMORRHAGE W MCC,OR,395,36143.41013,13847.02278,12107.16203
377 - G.I. HEMORRHAGE W MCC,NV,401,78532.9202,12672.21197,11577.86783
377 - G.I. HEMORRHAGE W MCC,WV,442,30686.17421,12026.42534,10210.9276
377 - G.I. HEMORRHAGE W MCC,IA,508,35945.49803,12095.73425,10431.45079
377 - G.I. HEMORRHAGE W MCC,KS,520,47031.23462,11514.94615,10320.96731
377 - G.I. HEMORRHAGE W MCC,CO,523,57390.15679,12426.44168,11087.34034
377 - G.I. HEMORRHAGE W MCC,AR,534,37657.92509,10849.17416,9863.588015
377 - G.I. HEMORRHAGE W MCC,OK,614,45276.49511,12168.4658,10705.51629
377 - G.I. HEMORRHAGE W MCC,MN,692,37850.71243,13847.16474,12291.6922
377 - G.I. HEMORRHAGE W MCC,AZ,742,54374.14286,13303.57143,11785.07008
377 - G.I. HEMORRHAGE W MCC,MS,780,44353.37436,11592.80769,10663.40513
377 - G.I. HEMORRHAGE W MCC,CT,850,49748.68941,15814.01529,14036.75294
377 - G.I. HEMORRHAGE W MCC,WI,880,33896.05455,12520.71932,11085.29205
377 - G.I. HEMORRHAGE W MCC,LA,960,47340.03333,11875.65313,10491.19271
377 - G.I. HEMORRHAGE W MCC,WA,983,43474.26958,13505.59308,12183.82909
377 - G.I. HEMORRHAGE W MCC,SC,991,45763.22805,12103.61958,10414.98789
377 - G.I. HEMORRHAGE W MCC,AL,1025,42944.14244,10597.03024,9467.812683
377 - G.I. HEMORRHAGE W MCC,KY,1036,37344.57529,11984.08494,10473.30116
377 - G.I. HEMORRHAGE W MCC,MD,1197,17008.2548,16035.77694,14754.4411
377 - G.I. HEMORRHAGE W MCC,MO,1254,42215.4075,12097.78788,10922.77751
377 - G.I. HEMORRHAGE W MCC,IN,1428,39921.38025,12063.11555,10778.06373
377 - G.I. HEMORRHAGE W MCC,TN,1478,40517.88701,11077.47023,9954.622463
377 - G.I. HEMORRHAGE W MCC,MA,1523,28874.17925,15350.36573,14030.63033
377 - G.I. HEMORRHAGE W MCC,VA,1703,36956.69701,12047.46917,10352.98415
377 - G.I. HEMORRHAGE W MCC,GA,1713,41634.83363,11891.25102,10825.50671
377 - G.I. HEMORRHAGE W MCC,NJ,1993,93230.07878,13894.63322,12469.75364
377 - G.I. HEMORRHAGE W MCC,NC,2216,33037.7333,12463.27392,10681.18005
377 - G.I. HEMORRHAGE W MCC,OH,2412,41148.64842,12247.33914,10383.35406
377 - G.I. HEMORRHAGE W MCC,PA,2587,58652.39235,12754.69733,10739.04561
377 - G.I. HEMORRHAGE W MCC,MI,2771,31938.77048,12996.12956,11621.19848
377 - G.I. HEMORRHAGE W MCC,IL,2840,48230.59648,12754.43451,11302.22324
377 - G.I. HEMORRHAGE W MCC,NY,3406,53940.03494,17214.95068,15195.86729
377 - G.I. HEMORRHAGE W MCC,FL,4004,58964.81618,11401.99251,10297.06518
377 - G.I. HEMORRHAGE W MCC,TX,4064,56294.11171,12210.20866,10779.22293
377 - G.I. HEMORRHAGE W MCC,CA,4582,81874.36447,16310.1196,15073.58228
378 - G.I. HEMORRHAGE W CC,AK,199,31830.43216,11169.79899,9335.356784
378 - G.I. HEMORRHAGE W CC,WY,207,21822.79227,8736.826087,7516.903382
378 - G.I. HEMORRHAGE W CC,VT,241,16160.43983,8327.572614,7307.589212
378 - G.I. HEMORRHAGE W CC,ID,370,18466.81622,6868.427027,5657.42973
378 - G.I. HEMORRHAGE W CC,ND,391,15141.1202,6611.097187,5438.521739
378 - G.I. HEMORRHAGE W CC,HI,393,23589.26972,9760.10687,7613.832061
378 - G.I. HEMORRHAGE W CC,MT,427,15726.15925,6497.784543,5416.971897
378 - G.I. HEMORRHAGE W CC,DC,429,30868.55012,9426.997669,7374.025641
378 - G.I. HEMORRHAGE W CC,RI,484,24620.04752,8025.613636,6825.77686
378 - G.I. HEMORRHAGE W CC,SD,498,22882.59237,7043.200803,5809.983936
378 - G.I. HEMORRHAGE W CC,NM,563,23817.0444,7700.65897,6289.630551
378 - G.I. HEMORRHAGE W CC,UT,612,18367.80719,6658.637255,5230.228758
378 - G.I. HEMORRHAGE W CC,DE,619,18953.84653,7564.861066,6148.512116
378 - G.I. HEMORRHAGE W CC,NH,622,22769.67042,7302.167203,5863.471061
378 - G.I. HEMORRHAGE W CC,ME,649,16499.11402,7063.730354,5992.365177
378 - G.I. HEMORRHAGE W CC,NE,866,21978.18129,6864.23903,5550.444573
378 - G.I. HEMORRHAGE W CC,NV,896,43921.71429,7277.694196,5982.982143
378 - G.I. HEMORRHAGE W CC,OR,1006,20140.68091,7511.466203,6182.110338
378 - G.I. HEMORRHAGE W CC,CO,1268,31349.04653,6934.309148,5634.634069
378 - G.I. HEMORRHAGE W CC,KS,1348,25768.08234,6405.47181,5219.014095
378 - G.I. HEMORRHAGE W CC,WV,1349,17219.62417,6564.832468,5171.601186
378 - G.I. HEMORRHAGE W CC,IA,1483,19534.58058,6366.655428,5265.915037
378 - G.I. HEMORRHAGE W CC,AR,1652,21523.204,6058.536925,4959.178571
378 - G.I. HEMORRHAGE W CC,OK,1853,23905.23421,6371.772261,5254.971398
378 - G.I. HEMORRHAGE W CC,MN,2091,21265.39072,7732.283118,6225.592061
378 - G.I. HEMORRHAGE W CC,MS,2106,25064.30627,6906.562678,5229.068851
378 - G.I. HEMORRHAGE W CC,AZ,2112,32050.3447,7308.564867,6016.358902
378 - G.I. HEMORRHAGE W CC,CT,2150,26542.8814,8609.94,7070.42093
378 - G.I. HEMORRHAGE W CC,LA,2195,25756.4779,6417.010478,5269.490205
378 - G.I. HEMORRHAGE W CC,WI,2401,20991.7147,6941.079134,5695.421491
378 - G.I. HEMORRHAGE W CC,WA,2548,26555.99215,7619.86617,6289.892072
378 - G.I. HEMORRHAGE W CC,SC,2725,27070.08404,6595.867523,5258.438899
378 - G.I. HEMORRHAGE W CC,KY,2820,21413.66525,6573.970567,5366.228014
378 - G.I. HEMORRHAGE W CC,AL,3006,25487.38057,5955.681969,4866.852628
378 - G.I. HEMORRHAGE W CC,MD,3189,9621.142992,8985.489182,7973.860771
378 - G.I. HEMORRHAGE W CC,MO,3335,24873.95502,6502.698951,5390.893253
378 - G.I. HEMORRHAGE W CC,IN,3367,23681.17315,6599.718741,5421.42471
378 - G.I. HEMORRHAGE W CC,TN,3565,23837.13324,6082.452454,4951.48864
378 - G.I. HEMORRHAGE W CC,MA,3737,18391.53117,8809.533851,7585.706181
378 - G.I. HEMORRHAGE W CC,GA,4040,23853.76262,6560.301485,5394.723515
378 - G.I. HEMORRHAGE W CC,VA,4429,22217.78302,6690.700835,5208.291036
378 - G.I. HEMORRHAGE W CC,NJ,4941,56102.05444,7595.270391,6315.300749
378 - G.I. HEMORRHAGE W CC,NC,5450,19730.92312,6930.281651,5501.64055
378 - G.I. HEMORRHAGE W CC,OH,5860,23579.85563,6888.75,5280.083276
378 - G.I. HEMORRHAGE W CC,MI,6352,19444.64893,7244.818797,6012.936083
378 - G.I. HEMORRHAGE W CC,PA,6543,32543.523,7077.730552,5457.602017
378 - G.I. HEMORRHAGE W CC,IL,6717,27997.91067,7203.084859,5801.86095
378 - G.I. HEMORRHAGE W CC,NY,8051,31267.49559,9127.310893,7577.529375
378 - G.I. HEMORRHAGE W CC,TX,8799,33546.17866,6894.472099,5492.398795
378 - G.I. HEMORRHAGE W CC,CA,9594,49344.97665,9122.273817,7789.375235
378 - G.I. HEMORRHAGE W CC,FL,10877,35824.62775,6275.484417,5188.945757
379 - G.I. HEMORRHAGE W/O CC/MCC,AK,39,18198.71795,7489.435897,6459.487179
379 - G.I. HEMORRHAGE W/O CC/MCC,ND,45,9025.622222,4829.044444,3484.777778
379 - G.I. HEMORRHAGE W/O CC/MCC,ID,48,11906.39583,4743.5625,3661.604167
379 - G.I. HEMORRHAGE W/O CC/MCC,VT,53,9835.113208,5823.679245,4686.716981
379 - G.I. HEMORRHAGE W/O CC/MCC,WY,59,14216.11864,6023.576271,5066.016949
379 - G.I. HEMORRHAGE W/O CC/MCC,MT,68,10962.42647,4676.117647,3380.5
379 - G.I. HEMORRHAGE W/O CC/MCC,RI,73,15633.82192,5527.69863,4179
379 - G.I. HEMORRHAGE W/O CC/MCC,SD,74,13010.55405,4862.027027,3831.216216
379 - G.I. HEMORRHAGE W/O CC/MCC,HI,77,14687.96104,6783.285714,5078.753247
379 - G.I. HEMORRHAGE W/O CC/MCC,ME,115,10912.35652,4872,3604.591304
379 - G.I. HEMORRHAGE W/O CC/MCC,NH,129,13277.9845,4983.55814,3796.139535
379 - G.I. HEMORRHAGE W/O CC/MCC,UT,136,10877.23529,4656.397059,3357.169118
379 - G.I. HEMORRHAGE W/O CC/MCC,NE,168,14742.35119,4804.565476,3538.059524
